"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"0:01:59.3242042","crytolocker.exe","2076","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3242436","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5","SUCCESS","CreationTime: 2009/07/14 11:21:00, LastAccessTime: 2009/07/14 11:21:09, LastWriteTime: 2009/07/14 11:21:09, ChangeTime: 2013/11/20 23:00:35, FileAttributes: D"
"0:01:59.3242671","crytolocker.exe","2076","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5","SUCCESS",""
"0:01:59.3246483","crytolocker.exe","2076","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3249367","crytolocker.exe","2076","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3251058","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","SUCCESS","CreationTime: 2009/07/14 7:39:29, LastAccessTime: 2009/07/14 7:39:29, LastWriteTime: 2009/07/14 9:15:07, ChangeTime: 2013/11/20 22:57:49, FileAttributes: A"
"0:01:59.3251296","crytolocker.exe","2076","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","SUCCESS",""
"0:01:59.3253222","crytolocker.exe","2076","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3255567","crytolocker.exe","2076","CreateFileMapping","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3256594","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\comctl32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3259217","crytolocker.exe","2076","Load Image","C:\Windows\SysWOW64\comctl32.dll","SUCCESS","Image Base: 0x76980000, Image Size: 0x84000"
"0:01:59.3259773","crytolocker.exe","2076","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5\comctl32.dll","SUCCESS",""
"0:01:59.3267904","crytolocker.exe","2076","CreateFile","C:\test\winmm.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:01:59.3274788","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\winmm.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3276840","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\SysWOW64\winmm.dll","SUCCESS","CreationTime: 2009/07/14 8:03:43, LastAccessTime: 2009/07/14 8:03:43, LastWriteTime: 2009/07/14 9:16:19, ChangeTime: 2013/11/20 22:58:24, FileAttributes: A"
"0:01:59.3277079","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\winmm.dll","SUCCESS",""
"0:01:59.3282333","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\winmm.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3285017","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\winmm.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3305358","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\winmm.dll","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3308621","crytolocker.exe","2076","Load Image","C:\Windows\SysWOW64\winmm.dll","SUCCESS","Image Base: 0x741f0000, Image Size: 0x32000"
"0:01:59.3309210","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\winmm.dll","SUCCESS",""
"0:01:59.3352922","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"0:01:59.3353273","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"0:01:59.3353739","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3353959","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\zh-TW","NAME NOT FOUND","Length: 532"
"0:01:59.3354259","crytolocker.exe","2076","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"0:01:59.3354516","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"0:01:59.3354772","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"0:01:59.3355033","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3355224","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\zh-TW","SUCCESS","Type: REG_SZ, Length: 12, Data: zh-TW"
"0:01:59.3355856","crytolocker.exe","2076","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"0:01:59.3359452","crytolocker.exe","2076","CreateFile","C:\Windows\Globalization\zh-TW.nlx","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3361902","crytolocker.exe","2076","QueryStandardInformationFile","C:\Windows\Globalization\zh-TW.nlx","SUCCESS","AllocationSize: 4,096, EndOfFile: 2,276, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:01:59.3362238","crytolocker.exe","2076","CreateFileMapping","C:\Windows\Globalization\zh-TW.nlx","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3362444","crytolocker.exe","2076","QueryStandardInformationFile","C:\Windows\Globalization\zh-TW.nlx","SUCCESS","AllocationSize: 4,096, EndOfFile: 2,276, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:01:59.3362874","crytolocker.exe","2076","CreateFileMapping","C:\Windows\Globalization\zh-TW.nlx","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3363300","crytolocker.exe","2076","CloseFile","C:\Windows\Globalization\zh-TW.nlx","SUCCESS",""
"0:01:59.3364659","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"0:01:59.3364937","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"0:01:59.3365204","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3365407","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101"
"0:01:59.3369414","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"0:01:59.3369935","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"0:01:59.3370202","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\SESSION MANAGER","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3370390","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\SESSION MANAGER\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"0:01:59.3378802","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","REPARSE","Desired Access: Read"
"0:01:59.3379846","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","Desired Access: Read"
"0:01:59.3380121","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3380316","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSAppCompat","NAME NOT FOUND","Length: 548"
"0:01:59.3380537","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSUserEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"0:01:59.3380768","crytolocker.exe","2076","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"0:01:59.3381527","crytolocker.exe","2076","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"0:01:59.3381845","crytolocker.exe","2076","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"0:01:59.3382108","crytolocker.exe","2076","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Diagnostics","NAME NOT FOUND","Desired Access: Read"
"0:01:59.3396038","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3429362","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","CreationTime: 2009/07/14 7:25:22, LastAccessTime: 2009/07/14 7:25:22, LastWriteTime: 2009/07/14 9:11:21, ChangeTime: 2013/11/20 22:57:56, FileAttributes: A"
"0:01:59.3429622","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3432542","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3435299","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3435538","crytolocker.exe","2076","QueryStandardInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","AllocationSize: 122,880, EndOfFile: 119,808, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:01:59.3436018","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3444788","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3450714","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3453088","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","CreationTime: 2009/07/14 7:25:22, LastAccessTime: 2009/07/14 7:25:22, LastWriteTime: 2009/07/14 9:11:21, ChangeTime: 2013/11/20 22:57:56, FileAttributes: A"
"0:01:59.3453529","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3456832","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3460146","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3460861","crytolocker.exe","2076","QueryStandardInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","AllocationSize: 122,880, EndOfFile: 119,808, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:01:59.3461327","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3468446","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3474553","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3477165","crytolocker.exe","2076","QueryBasicInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","CreationTime: 2009/07/14 7:25:22, LastAccessTime: 2009/07/14 7:25:22, LastWriteTime: 2009/07/14 9:11:21, ChangeTime: 2013/11/20 22:57:56, FileAttributes: A"
"0:01:59.3477541","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3480349","crytolocker.exe","2076","CreateFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:01:59.3482759","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:01:59.3484197","crytolocker.exe","2076","CreateFileMapping","C:\Windows\SysWOW64\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:01:59.3487178","crytolocker.exe","2076","Load Image","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Image Base: 0x76cb0000, Image Size: 0x60000"
"0:01:59.3487941","crytolocker.exe","2076","CloseFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS",""
"0:01:59.3494206","crytolocker.exe","2076","Load Image","C:\Windows\SysWOW64\msctf.dll","SUCCESS","Image Base: 0x76d10000, Image Size: 0xcc000"
"0:01:59.3503923","crytolocker.exe","2076","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read"
"0:01:59.3504573","crytolocker.exe","2076","RegSetInfoKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\GRE_Initialize","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3504790","crytolocker.exe","2076","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\GRE_Initialize\DisableMetaFiles","NAME NOT FOUND","Length: 20"
"0:01:59.3505466","crytolocker.exe","2076","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\GRE_Initialize","SUCCESS",""
"0:01:59.3511475","crytolocker.exe","2076","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read"
"0:01:59.3511873","crytolocker.exe","2076","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32\crytolocker","NAME NOT FOUND","Length: 172"
"0:01:59.3512274","crytolocker.exe","2076","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS",""
"0:01:59.3512574","crytolocker.exe","2076","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read"
"0:01:59.3521080","crytolocker.exe","2076","ReadFile","C:\Windows\System32\wow64win.dll","SUCCESS","Offset: 275,456, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"0:01:59.3542024","crytolocker.exe","2076","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value"
"0:01:59.3542389","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Query Value"
"0:01:59.3542714","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3542956","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"0:01:59.3543364","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"0:01:59.3544112","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","REPARSE","Desired Access: Read"
"0:01:59.3544423","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","SUCCESS","Desired Access: Read"
"0:01:59.3544788","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3545030","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language\InstallLanguageFallback","BUFFER OVERFLOW","Length: 16"
"0:01:59.3545435","crytolocker.exe","2076","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS",""
"0:01:59.3545742","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","REPARSE","Desired Access: Read"
"0:01:59.3546031","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Desired Access: Read"
"0:01:59.3546389","crytolocker.exe","2076","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:01:59.3546667","crytolocker.exe","2076","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Index: 0, Name: zh-TW"
"0:01:59.3547083","crytolocker.exe","2076","RegQueryKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:01:59.3547372","crytolocker.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\zh-TW","SUCCESS","Desired Access: Read"
"0:01:59.3547679","crytolocker.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\zh-TW\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 274"
